DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2020/12/20 18:15:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,0.0,2.4,0.0,-9.047,-66.0,18.4
2020/12/20 18:15:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,0.0,1.8,0.0,-9.097,-65.65,17.0
2020/12/19 17:35:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,0.0,0.1,0.0,-7.443,-64.284,14.8
2020/12/19 17:35:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,0.0,4.8,0.1,-7.958,-61.374,7.7
2020/12/17 17:50:00,AQUA_M-T,Brasil,AMAZONAS,FONTE BOA,Amazônia,0.0,1.9,0.1,-2.521,-66.1,6.3
2020/12/17 17:45:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,2.0,0.3,0.0,-7.463,-63.536,5.4
2020/12/17 17:50:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,3.0,0.0,0.2,-0.307,-66.245,6.4
2020/12/17 17:45:00,AQUA_M-T,Brasil,AMAZONAS,APUÍ,Amazônia,0.0,6.0,0.0,-7.6,-60.584,10.4
2020/12/17 17:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,0.0,0.1,0.0,-9.303,-65.369,11.1
2020/12/17 17:45:00,AQUA_M-T,Brasil,AMAZONAS,MANICORÉ,Amazônia,0.0,6.3,0.0,-7.999,-61.356,11.8
2020/12/17 17:45:00,AQUA_M-T,Brasil,AMAZONAS,TEFÉ,Amazônia,1.0,1.6,-999.0,-3.619,-64.242,7.3
2020/12/17 17:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,0.0,0.1,0.2,-9.476,-65.818,14.5
2020/12/17 17:45:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,0.0,4.5,0.0,-7.583,-61.217,10.1
2020/12/17 17:50:00,AQUA_M-T,Brasil,AMAZONAS,FONTE BOA,Amazônia,0.0,1.9,-999.0,-2.52,-66.09,7.4
2020/12/17 17:45:00,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazônia,0.0,2.2,0.0,-7.442,-64.296,10.3
2020/12/17 17:45:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazônia,1.0,3.7,0.1,-2.97,-65.172,6.2
2020/12/17 17:45:00,AQUA_M-T,Brasil,AMAZONAS,ALVARÃES,Amazônia,0.0,2.2,0.3,-3.114,-64.959,19.6
2020/12/17 17:45:00,AQUA_M-T,Brasil,AMAZONAS,HUMAITÁ,Amazônia,0.0,2.7,0.0,-7.038,-63.063,6.6
